settore11-B1	I	1,2,3,5	0.633	0.576	0.603
settore10-D2	I+II	1,2,3,5	0.548	0.671	0.603
settore02-B1	II	1,2,3,5	0.616	0.588	0.602
settore05-A2	I	1,2,3,5	0.545	0.667	0.600
settore09-B1	I	1,2,3,5	0.600	0.600	0.600
settore10-A1	I	1,2,3,5	0.625	0.571	0.597
settore07-A1	I+II	1,2,3,5	0.575	0.618	0.596
settore10-M2	I	1,2,3,5	0.607	0.586	0.596
settore13-B4	I	1,2,3,5	0.585	0.600	0.593
settore13-B5	I	1,2,3,5	0.615	0.571	0.593
settore09-A3	I+II	1,2,3,5	0.593	0.593	0.593
settore12-H3	I	1,2,3,5	0.625	0.556	0.588
settore10-H1	II	1,2,3,5	0.538	0.648	0.588
settore13-C1	II	1,2,3,5	0.553	0.627	0.587
settore03-B2	II	1,2,3,5	0.614	0.563	0.587
settore09-E1	I	1,2,3,5	0.586	0.586	0.586
settore10-D2	I	1,2,3,5	0.600	0.571	0.585
settore10-I1	II	1,2,3,5	0.574	0.596	0.585
settore10-H1	I+II	1,2,3,5	0.571	0.597	0.584
settore09-A1	I	1,2,3,5	0.636	0.538	0.583
settore13-A2	II	1,2,3,5	0.613	0.553	0.582
settore07-D1	I	1,2,3,5	0.563	0.600	0.581
settore02-B2	I	1,2,3,5	0.591	0.565	0.578
settore07-G1	I	1,2,3,5	0.565	0.591	0.578
settore13-A5	I+II	1,2,3,5	0.552	0.604	0.577
settore01-A2	I+II	1,2,3,5	0.582	0.569	0.576
settore06-D4	I	1,2,3,5	0.542	0.605	0.571
settore09-B1	II	1,2,3,5	0.615	0.533	0.571
settore02-B1	I+II	1,2,3,5	0.598	0.547	0.571
settore14-B2	II	1,2,3,5	0.514	0.632	0.567
settore07-H3	II	1,2,3,5	0.517	0.625	0.566
settore13-B4	I+II	1,2,3,5	0.554	0.579	0.566
settore10-F3	II	1,2,3,5	0.530	0.603	0.565
settore07-H3	I+II	1,2,3,5	0.524	0.611	0.564
settore05-F1	I+II	1,2,3,5	0.602	0.527	0.562
settore10-D2	II	1,2,3,5	0.520	0.609	0.561
settore07-A1	I	1,2,3,5	0.543	0.576	0.559
settore07-F2	II	1,2,3,5	0.545	0.571	0.558
settore02-B1	I	1,2,3,5	0.541	0.571	0.556
settore12-H2	I+II	1,2,3,5	0.588	0.526	0.556
settore10-N3	II	1,2,3,5	0.521	0.581	0.549
settore12-H1	I+II	1,2,3,5	0.556	0.541	0.548
settore01-A6	II	1,2,3,5	0.536	0.556	0.545
settore07-F2	I	1,2,3,5	0.545	0.545	0.545
settore09-E2	I	1,2,3,5	0.526	0.556	0.541
settore06-A1	I	1,2,3,5	0.536	0.536	0.536
settore07-A1	II	1,2,3,5	0.500	0.571	0.533
settore14-B2	I+II	1,2,3,5	0.494	0.564	0.527
settore14-B1	I	1,2,3,5	0.556	0.500	0.526
settore10-I1	I	1,2,3,5	0.588	0.476	0.526
settore14-B2	I	1,2,3,5	0.556	0.476	0.513
settore10-M1	I	1,2,3,5	0.514	0.500	0.507
settore08-B1	I	1,2,3,5	0.500	0.500	0.500
settore10-E1	I	1,2,3,5	0.524	0.478	0.500
settore12-H1	I	1,2,3,5	0.538	0.467	0.500
settore03-B2	I+II	1,2,3,5	0.518	0.475	0.496
settore08-B1	I+II	1,2,3,5	0.515	0.472	0.493
settore10-H1	I	1,2,3,5	0.500	0.462	0.480
settore13-A5	II	1,2,3,5	0.486	0.472	0.479
settore08-B1	II	1,2,3,5	0.500	0.455	0.476
settore03-B2	I	1,2,3,5	0.462	0.462	0.462
settore07-H5	I+II	1,2,3,5	0.419	0.500	0.456
settore03-B1	I	1,2,3,5	0.500	0.417	0.455
settore02-A2	I	1,2,3,5	0.509	0.406	0.452
settore06-F3	II	1,2,3,5	0.563	0.360	0.439
settore02-A1	I	1,2,3,5	0.405	0.458	0.430
settore07-H3	I	1,2,3,5	0.417	0.417	0.417
settore07-H5	II	1,2,3,5	0.368	0.467	0.412
settore02-A1	I+II	1,2,3,5	0.463	0.337	0.390
settore02-A2	I+II	1,2,3,5	0.556	0.285	0.376
settore06-F3	I+II	1,2,3,5	0.435	0.323	0.370
settore06-F3	I	1,2,3,5	0.400	0.333	0.364
settore09-B2	I+II	1,2,3,5	0.357	0.313	0.333
settore02-A2	II	1,2,3,5	0.500	0.185	0.270
settore12-H1	II	1,2,3,5	0.261	0.273	0.267
settore05-F1	I	1,2,3,5	0.304	0.212	0.250
settore09-B2	II	1,2,3,5	0.250	0.200	0.222
settore02-A1	II	1,2,3,5	0.259	0.051	0.085
